date,product_id,product_name,category,unit_price,quantity_sold,revenue,month,day_of_week,year,day,week_of_year,is_weekend,calculated_revenue,rolling_avg_qty,previous_qty
2025-10-12,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,10,6,2025,12,41,1,3840,12.0,10.0
2025-10-12,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,6,2025,12,41,1,5600,2.0,2.0
2025-10-12,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,10,6,2025,12,41,1,660,7.333333333333333,10.0
2025-10-12,P002,Valve socket 1/2,Plumbing,40,31,1240,10,6,2025,12,41,1,1240,23.333333333333332,10.0
2025-10-12,P003,Elbow socket 1/2,Plumbing,40,25,1000,10,6,2025,12,41,1,1000,23.666666666666668,21.0
2025-10-12,O001,Caltex 20W50,Oil,1200,2,2400,10,6,2025,12,41,1,2400,4.666666666666667,10.0
2025-10-13,E001,13A Plug base (ACL),Electrical,650,8,5200,10,0,2025,13,42,0,5200,16.0,11.0
2025-10-13,E003,LED 9W pin (GREEN),Electrical,575,18,10350,10,0,2025,13,42,0,10350,25.666666666666668,31.0
2025-10-13,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,0,2025,13,42,0,5600,2.0,2.0
2025-10-13,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,10,0,2025,13,42,0,3300,7.333333333333333,2.0
2025-10-13,P002,Valve socket 1/2,Plumbing,40,31,1240,10,0,2025,13,42,0,1240,24.0,31.0
2025-10-13,P003,Elbow socket 1/2,Plumbing,40,28,1120,10,0,2025,13,42,0,1120,24.666666666666668,25.0
2025-10-13,O001,Caltex 20W50,Oil,1200,8,9600,10,0,2025,13,42,0,9600,6.666666666666667,2.0
2025-10-14,E001,13A Plug base (ACL),Electrical,650,16,10400,10,1,2025,14,42,0,10400,11.666666666666666,8.0
2025-10-14,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,10,1,2025,14,42,0,6080,13.666666666666666,12.0
2025-10-14,E003,LED 9W pin (GREEN),Electrical,575,21,12075,10,1,2025,14,42,0,12075,23.333333333333332,18.0
2025-10-14,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,1,2025,14,42,0,5600,2.0,2.0
2025-10-14,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,10,1,2025,14,42,0,1650,5.666666666666667,10.0
2025-10-14,P002,Valve socket 1/2,Plumbing,40,6,240,10,1,2025,14,42,0,240,22.666666666666668,31.0
2025-10-14,P003,Elbow socket 1/2,Plumbing,40,10,400,10,1,2025,14,42,0,400,21.0,28.0
2025-10-15,E001,13A Plug base (ACL),Electrical,650,31,20150,10,2,2025,15,42,0,20150,18.333333333333332,16.0
2025-10-15,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,10,2,2025,15,42,0,8000,18.666666666666668,19.0
2025-10-15,E003,LED 9W pin (GREEN),Electrical,575,30,17250,10,2,2025,15,42,0,17250,23.0,21.0
2025-10-15,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,2,2025,15,42,0,5600,2.0,2.0
2025-10-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,10,2,2025,15,42,0,1980,7.0,5.0
2025-10-15,P002,Valve socket 1/2,Plumbing,40,25,1000,10,2,2025,15,42,0,1000,20.666666666666668,6.0
2025-10-15,P003,Elbow socket 1/2,Plumbing,40,11,440,10,2,2025,15,42,0,440,16.333333333333332,10.0
2025-10-15,O001,Caltex 20W50,Oil,1200,2,2400,10,2,2025,15,42,0,2400,4.0,8.0
2025-10-16,E001,13A Plug base (ACL),Electrical,650,6,3900,10,3,2025,16,42,0,3900,17.666666666666668,31.0
2025-10-16,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,10,3,2025,16,42,0,7680,22.666666666666668,25.0
2025-10-16,E003,LED 9W pin (GREEN),Electrical,575,18,10350,10,3,2025,16,42,0,10350,23.0,30.0
2025-10-16,E004,MCB enclosure 18 way,Electrical,2800,1,2800,10,3,2025,16,42,0,2800,1.6666666666666667,2.0
2025-10-16,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,10,3,2025,16,42,0,1980,5.666666666666667,6.0
2025-10-16,P002,Valve socket 1/2,Plumbing,40,31,1240,10,3,2025,16,42,0,1240,20.666666666666668,25.0
2025-10-16,P003,Elbow socket 1/2,Plumbing,40,29,1160,10,3,2025,16,42,0,1160,16.666666666666668,11.0
2025-10-16,O001,Caltex 20W50,Oil,1200,1,1200,10,3,2025,16,42,0,1200,3.6666666666666665,2.0
2025-10-17,E001,13A Plug base (ACL),Electrical,650,30,19500,10,4,2025,17,42,0,19500,22.333333333333332,6.0
2025-10-17,E002,1 GANG Switch (KEVILTON),Electrical,320,26,8320,10,4,2025,17,42,0,8320,25.0,24.0
2025-10-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,10,4,2025,17,42,0,1980,6.0,6.0
2025-10-17,P003,Elbow socket 1/2,Plumbing,40,30,1200,10,4,2025,17,42,0,1200,23.333333333333332,29.0
2025-10-17,O001,Caltex 20W50,Oil,1200,9,10800,10,4,2025,17,42,0,10800,4.0,1.0
2025-10-18,E001,13A Plug base (ACL),Electrical,650,20,13000,10,5,2025,18,42,1,13000,18.666666666666668,30.0
2025-10-18,E002,1 GANG Switch (KEVILTON),Electrical,320,28,8960,10,5,2025,18,42,1,8960,26.0,26.0
2025-10-18,E003,LED 9W pin (GREEN),Electrical,575,25,14375,10,5,2025,18,42,1,14375,24.333333333333332,18.0
2025-10-18,P002,Valve socket 1/2,Plumbing,40,6,240,10,5,2025,18,42,1,240,20.666666666666668,31.0
2025-10-18,P003,Elbow socket 1/2,Plumbing,40,22,880,10,5,2025,18,42,1,880,27.0,30.0
2025-10-18,O001,Caltex 20W50,Oil,1200,9,10800,10,5,2025,18,42,1,10800,6.333333333333333,9.0
2025-10-19,E001,13A Plug base (ACL),Electrical,650,31,20150,10,6,2025,19,42,1,20150,27.0,20.0
2025-10-19,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,10,6,2025,19,42,1,2880,21.0,28.0
2025-10-19,E003,LED 9W pin (GREEN),Electrical,575,11,6325,10,6,2025,19,42,1,6325,18.0,25.0
2025-10-19,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,6,2025,19,42,1,5600,1.6666666666666667,1.0
2025-10-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,10,6,2025,19,42,1,3300,7.333333333333333,6.0
2025-10-19,P002,Valve socket 1/2,Plumbing,40,21,840,10,6,2025,19,42,1,840,19.333333333333332,6.0
2025-10-19,P003,Elbow socket 1/2,Plumbing,40,8,320,10,6,2025,19,42,1,320,20.0,22.0
2025-10-19,O001,Caltex 20W50,Oil,1200,9,10800,10,6,2025,19,42,1,10800,9.0,9.0
2025-10-20,E001,13A Plug base (ACL),Electrical,650,12,7800,10,0,2025,20,43,0,7800,21.0,31.0
2025-10-20,E002,1 GANG Switch (KEVILTON),Electrical,320,30,9600,10,0,2025,20,43,0,9600,22.333333333333332,9.0
2025-10-20,E003,LED 9W pin (GREEN),Electrical,575,16,9200,10,0,2025,20,43,0,9200,17.333333333333332,11.0
2025-10-20,P002,Valve socket 1/2,Plumbing,40,20,800,10,0,2025,20,43,0,800,15.666666666666666,21.0
2025-10-20,P003,Elbow socket 1/2,Plumbing,40,24,960,10,0,2025,20,43,0,960,18.0,8.0
2025-10-21,E001,13A Plug base (ACL),Electrical,650,9,5850,10,1,2025,21,43,0,5850,17.333333333333332,12.0
2025-10-21,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,10,1,2025,21,43,0,7680,21.0,30.0
2025-10-21,E003,LED 9W pin (GREEN),Electrical,575,19,10925,10,1,2025,21,43,0,10925,15.333333333333334,16.0
2025-10-21,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,1,2025,21,43,0,5600,1.6666666666666667,2.0
2025-10-21,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,10,1,2025,21,43,0,1980,7.333333333333333,10.0
2025-10-21,P002,Valve socket 1/2,Plumbing,40,18,720,10,1,2025,21,43,0,720,19.666666666666668,20.0
2025-10-21,P003,Elbow socket 1/2,Plumbing,40,26,1040,10,1,2025,21,43,0,1040,19.333333333333332,24.0
2025-10-21,O001,Caltex 20W50,Oil,1200,9,10800,10,1,2025,21,43,0,10800,9.0,9.0
2025-10-22,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,10,2,2025,22,43,0,2880,21.0,24.0
2025-10-22,E003,LED 9W pin (GREEN),Electrical,575,24,13800,10,2,2025,22,43,0,13800,19.666666666666668,19.0
2025-10-22,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,2,2025,22,43,0,5600,2.0,2.0
2025-10-22,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,10,2,2025,22,43,0,1320,6.666666666666667,6.0
2025-10-22,P002,Valve socket 1/2,Plumbing,40,11,440,10,2,2025,22,43,0,440,16.333333333333332,18.0
2025-10-22,P003,Elbow socket 1/2,Plumbing,40,15,600,10,2,2025,22,43,0,600,21.666666666666668,26.0
2025-10-22,O001,Caltex 20W50,Oil,1200,8,9600,10,2,2025,22,43,0,9600,8.666666666666666,9.0
2025-10-23,E001,13A Plug base (ACL),Electrical,650,28,18200,10,3,2025,23,43,0,18200,16.333333333333332,9.0
2025-10-23,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,10,3,2025,23,43,0,7040,18.333333333333332,9.0
2025-10-23,E003,LED 9W pin (GREEN),Electrical,575,14,8050,10,3,2025,23,43,0,8050,19.0,24.0
2025-10-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,10,3,2025,23,43,0,3300,6.666666666666667,4.0
2025-10-23,P002,Valve socket 1/2,Plumbing,40,18,720,10,3,2025,23,43,0,720,15.666666666666666,11.0
2025-10-23,P003,Elbow socket 1/2,Plumbing,40,11,440,10,3,2025,23,43,0,440,17.333333333333332,15.0
2025-10-23,O001,Caltex 20W50,Oil,1200,4,4800,10,3,2025,23,43,0,4800,7.0,8.0
2025-10-24,E001,13A Plug base (ACL),Electrical,650,6,3900,10,4,2025,24,43,0,3900,14.333333333333334,28.0
2025-10-24,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,10,4,2025,24,43,0,6400,17.0,22.0
2025-10-24,E003,LED 9W pin (GREEN),Electrical,575,25,14375,10,4,2025,24,43,0,14375,21.0,14.0
2025-10-24,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,10,4,2025,24,43,0,1320,6.0,10.0
2025-10-24,P002,Valve socket 1/2,Plumbing,40,28,1120,10,4,2025,24,43,0,1120,19.0,18.0
2025-10-24,P003,Elbow socket 1/2,Plumbing,40,31,1240,10,4,2025,24,43,0,1240,19.0,11.0
2025-10-24,O001,Caltex 20W50,Oil,1200,8,9600,10,4,2025,24,43,0,9600,6.666666666666667,4.0
2025-10-25,E004,MCB enclosure 18 way,Electrical,2800,1,2800,10,5,2025,25,43,1,2800,1.6666666666666667,2.0
2025-10-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,9,2970,10,5,2025,25,43,1,2970,7.666666666666667,4.0
2025-10-25,P002,Valve socket 1/2,Plumbing,40,25,1000,10,5,2025,25,43,1,1000,23.666666666666668,28.0
2025-10-25,P003,Elbow socket 1/2,Plumbing,40,20,800,10,5,2025,25,43,1,800,20.666666666666668,31.0
2025-10-25,O001,Caltex 20W50,Oil,1200,10,12000,10,5,2025,25,43,1,12000,7.333333333333333,8.0
2025-10-26,E001,13A Plug base (ACL),Electrical,650,12,7800,10,6,2025,26,43,1,7800,15.333333333333334,6.0
2025-10-26,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,10,6,2025,26,43,1,3520,17.666666666666668,20.0
2025-10-26,E003,LED 9W pin (GREEN),Electrical,575,9,5175,10,6,2025,26,43,1,5175,16.0,25.0
2025-10-26,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,6,2025,26,43,1,5600,1.6666666666666667,1.0
2025-10-26,P002,Valve socket 1/2,Plumbing,40,6,240,10,6,2025,26,43,1,240,19.666666666666668,25.0
2025-10-26,P003,Elbow socket 1/2,Plumbing,40,6,240,10,6,2025,26,43,1,240,19.0,20.0
2025-10-26,O001,Caltex 20W50,Oil,1200,9,10800,10,6,2025,26,43,1,10800,9.0,10.0
2025-10-27,E001,13A Plug base (ACL),Electrical,650,26,16900,10,0,2025,27,44,0,16900,14.666666666666666,12.0
2025-10-27,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,10,0,2025,27,44,0,3520,14.0,11.0
2025-10-27,E003,LED 9W pin (GREEN),Electrical,575,26,14950,10,0,2025,27,44,0,14950,20.0,9.0
2025-10-27,P002,Valve socket 1/2,Plumbing,40,28,1120,10,0,2025,27,44,0,1120,19.666666666666668,6.0
2025-10-27,P003,Elbow socket 1/2,Plumbing,40,29,1160,10,0,2025,27,44,0,1160,18.333333333333332,6.0
2025-10-28,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,10,1,2025,28,44,0,1920,9.333333333333334,11.0
2025-10-28,E003,LED 9W pin (GREEN),Electrical,575,20,11500,10,1,2025,28,44,0,11500,18.333333333333332,26.0
2025-10-28,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,1,2025,28,44,0,5600,1.6666666666666667,2.0
2025-10-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,10,1,2025,28,44,0,1650,6.0,9.0
2025-10-28,P003,Elbow socket 1/2,Plumbing,40,25,1000,10,1,2025,28,44,0,1000,20.0,29.0
2025-10-29,E001,13A Plug base (ACL),Electrical,650,25,16250,10,2,2025,29,44,0,16250,21.0,26.0
2025-10-29,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,10,2,2025,29,44,0,5120,11.0,6.0
2025-10-29,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,10,2,2025,29,44,0,660,5.333333333333333,5.0
2025-10-29,P002,Valve socket 1/2,Plumbing,40,11,440,10,2,2025,29,44,0,440,15.0,28.0
2025-10-29,O001,Caltex 20W50,Oil,1200,4,4800,10,2,2025,29,44,0,4800,7.666666666666667,9.0
2025-10-30,E001,13A Plug base (ACL),Electrical,650,19,12350,10,3,2025,30,44,0,12350,23.333333333333332,25.0
2025-10-30,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,10,3,2025,30,44,0,2880,10.333333333333334,16.0
2025-10-30,E003,LED 9W pin (GREEN),Electrical,575,30,17250,10,3,2025,30,44,0,17250,25.333333333333332,20.0
2025-10-30,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,3,2025,30,44,0,5600,2.0,2.0
2025-10-30,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,10,3,2025,30,44,0,1650,4.0,2.0
2025-10-30,P002,Valve socket 1/2,Plumbing,40,12,480,10,3,2025,30,44,0,480,17.0,11.0
2025-10-30,P003,Elbow socket 1/2,Plumbing,40,14,560,10,3,2025,30,44,0,560,22.666666666666668,25.0
2025-10-30,O001,Caltex 20W50,Oil,1200,4,4800,10,3,2025,30,44,0,4800,5.666666666666667,4.0
2025-10-31,E001,13A Plug base (ACL),Electrical,650,6,3900,10,4,2025,31,44,0,3900,16.666666666666668,19.0
2025-10-31,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,10,4,2025,31,44,0,1920,10.333333333333334,9.0
2025-10-31,E003,LED 9W pin (GREEN),Electrical,575,21,12075,10,4,2025,31,44,0,12075,23.666666666666668,30.0
2025-10-31,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,10,4,2025,31,44,0,1320,3.6666666666666665,5.0
2025-10-31,P002,Valve socket 1/2,Plumbing,40,12,480,10,4,2025,31,44,0,480,11.666666666666666,12.0
2025-10-31,P003,Elbow socket 1/2,Plumbing,40,26,1040,10,4,2025,31,44,0,1040,21.666666666666668,14.0
2025-10-31,O001,Caltex 20W50,Oil,1200,1,1200,10,4,2025,31,44,0,1200,3.0,4.0
2025-11-01,E001,13A Plug base (ACL),Electrical,650,18,11700,11,5,2025,1,44,1,11700,14.333333333333334,6.0
2025-11-01,E002,1 GANG Switch (KEVILTON),Electrical,320,30,9600,11,5,2025,1,44,1,9600,15.0,6.0
2025-11-01,E004,MCB enclosure 18 way,Electrical,2800,2,5600,11,5,2025,1,44,1,5600,2.0,2.0
2025-11-01,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,5,2025,1,44,1,3300,6.333333333333333,4.0
2025-11-01,P002,Valve socket 1/2,Plumbing,40,12,480,11,5,2025,1,44,1,480,12.0,12.0
2025-11-01,P003,Elbow socket 1/2,Plumbing,40,25,1000,11,5,2025,1,44,1,1000,21.666666666666668,26.0
2025-11-02,E001,13A Plug base (ACL),Electrical,650,26,16900,11,6,2025,2,44,1,16900,16.666666666666668,18.0
2025-11-02,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,11,6,2025,2,44,1,5760,18.0,30.0
2025-11-02,E003,LED 9W pin (GREEN),Electrical,575,18,10350,11,6,2025,2,44,1,10350,23.0,21.0
2025-11-02,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,6,2025,2,44,1,2800,1.6666666666666667,2.0
2025-11-02,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,11,6,2025,2,44,1,1320,6.0,10.0
2025-11-02,P002,Valve socket 1/2,Plumbing,40,30,1200,11,6,2025,2,44,1,1200,18.0,12.0
2025-11-02,P003,Elbow socket 1/2,Plumbing,40,11,440,11,6,2025,2,44,1,440,20.666666666666668,25.0
2025-11-02,O001,Caltex 20W50,Oil,1200,9,10800,11,6,2025,2,44,1,10800,4.666666666666667,1.0
2025-11-03,E001,13A Plug base (ACL),Electrical,650,20,13000,11,0,2025,3,45,0,13000,21.333333333333332,26.0
2025-11-03,E003,LED 9W pin (GREEN),Electrical,575,10,5750,11,0,2025,3,45,0,5750,16.333333333333332,18.0
2025-11-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,0,2025,3,45,0,3300,8.0,4.0
2025-11-03,P002,Valve socket 1/2,Plumbing,40,16,640,11,0,2025,3,45,0,640,19.333333333333332,30.0
2025-11-03,P003,Elbow socket 1/2,Plumbing,40,14,560,11,0,2025,3,45,0,560,16.666666666666668,11.0
2025-11-03,O001,Caltex 20W50,Oil,1200,8,9600,11,0,2025,3,45,0,9600,6.0,9.0
2025-11-04,E001,13A Plug base (ACL),Electrical,650,6,3900,11,1,2025,4,45,0,3900,17.333333333333332,20.0
2025-11-04,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,11,1,2025,4,45,0,5120,21.333333333333332,18.0
2025-11-04,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,11,1,2025,4,45,0,660,5.333333333333333,10.0
2025-11-04,P002,Valve socket 1/2,Plumbing,40,18,720,11,1,2025,4,45,0,720,21.333333333333332,16.0
2025-11-04,P003,Elbow socket 1/2,Plumbing,40,12,480,11,1,2025,4,45,0,480,12.333333333333334,14.0
2025-11-04,O001,Caltex 20W50,Oil,1200,4,4800,11,1,2025,4,45,0,4800,7.0,8.0
2025-11-05,E001,13A Plug base (ACL),Electrical,650,25,16250,11,2,2025,5,45,0,16250,17.0,6.0
2025-11-05,E002,1 GANG Switch (KEVILTON),Electrical,320,8,2560,11,2,2025,5,45,0,2560,14.0,16.0
2025-11-05,E003,LED 9W pin (GREEN),Electrical,575,15,8625,11,2,2025,5,45,0,8625,14.333333333333334,10.0
2025-11-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,11,2,2025,5,45,0,1320,5.333333333333333,2.0
2025-11-05,P002,Valve socket 1/2,Plumbing,40,15,600,11,2,2025,5,45,0,600,16.333333333333332,18.0
2025-11-05,P003,Elbow socket 1/2,Plumbing,40,20,800,11,2,2025,5,45,0,800,15.333333333333334,12.0
2025-11-05,O001,Caltex 20W50,Oil,1200,2,2400,11,2,2025,5,45,0,2400,4.666666666666667,4.0
2025-11-06,E001,13A Plug base (ACL),Electrical,650,14,9100,11,3,2025,6,45,0,9100,15.0,25.0
2025-11-06,E003,LED 9W pin (GREEN),Electrical,575,6,3450,11,3,2025,6,45,0,3450,10.333333333333334,15.0
2025-11-06,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,3,2025,6,45,0,2800,1.3333333333333333,1.0
2025-11-06,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,11,3,2025,6,45,0,1650,3.6666666666666665,4.0
2025-11-06,P002,Valve socket 1/2,Plumbing,40,18,720,11,3,2025,6,45,0,720,17.0,15.0
2025-11-06,P003,Elbow socket 1/2,Plumbing,40,31,1240,11,3,2025,6,45,0,1240,21.0,20.0
2025-11-06,O001,Caltex 20W50,Oil,1200,10,12000,11,3,2025,6,45,0,12000,5.333333333333333,2.0
2025-11-07,E001,13A Plug base (ACL),Electrical,650,8,5200,11,4,2025,7,45,0,5200,15.666666666666666,14.0
2025-11-07,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,11,4,2025,7,45,0,4480,12.666666666666666,8.0
2025-11-07,E003,LED 9W pin (GREEN),Electrical,575,15,8625,11,4,2025,7,45,0,8625,12.0,6.0
2025-11-07,P002,Valve socket 1/2,Plumbing,40,10,400,11,4,2025,7,45,0,400,14.333333333333334,18.0
2025-11-07,O001,Caltex 20W50,Oil,1200,1,1200,11,4,2025,7,45,0,1200,4.333333333333333,10.0
2025-11-08,E001,13A Plug base (ACL),Electrical,650,25,16250,11,5,2025,8,45,1,16250,15.666666666666666,8.0
2025-11-08,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,11,5,2025,8,45,1,5760,13.333333333333334,14.0
2025-11-08,E003,LED 9W pin (GREEN),Electrical,575,31,17825,11,5,2025,8,45,1,17825,17.333333333333332,15.0
2025-11-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,11,5,2025,8,45,1,1980,5.0,5.0
2025-11-08,P002,Valve socket 1/2,Plumbing,40,28,1120,11,5,2025,8,45,1,1120,18.666666666666668,10.0
2025-11-08,P003,Elbow socket 1/2,Plumbing,40,20,800,11,5,2025,8,45,1,800,23.666666666666668,31.0
2025-11-08,O001,Caltex 20W50,Oil,1200,6,7200,11,5,2025,8,45,1,7200,5.666666666666667,1.0
2025-11-09,E001,13A Plug base (ACL),Electrical,650,12,7800,11,6,2025,9,45,1,7800,15.0,25.0
2025-11-09,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,11,6,2025,9,45,1,4480,15.333333333333334,18.0
2025-11-09,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,11,6,2025,9,45,1,1650,5.333333333333333,6.0
2025-11-09,P002,Valve socket 1/2,Plumbing,40,8,320,11,6,2025,9,45,1,320,15.333333333333334,28.0
2025-11-09,O001,Caltex 20W50,Oil,1200,2,2400,11,6,2025,9,45,1,2400,3.0,6.0
2025-11-10,E001,13A Plug base (ACL),Electrical,650,31,20150,11,0,2025,10,46,0,20150,22.666666666666668,12.0
2025-11-10,E003,LED 9W pin (GREEN),Electrical,575,10,5750,11,0,2025,10,46,0,5750,18.666666666666668,31.0
2025-11-10,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,0,2025,10,46,0,2800,1.0,1.0
2025-11-10,P002,Valve socket 1/2,Plumbing,40,18,720,11,0,2025,10,46,0,720,18.0,8.0
2025-11-10,P003,Elbow socket 1/2,Plumbing,40,22,880,11,0,2025,10,46,0,880,24.333333333333332,20.0
2025-11-11,E001,13A Plug base (ACL),Electrical,650,20,13000,11,1,2025,11,46,0,13000,21.0,31.0
2025-11-11,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,11,1,2025,11,46,0,6400,17.333333333333332,14.0
2025-11-11,E003,LED 9W pin (GREEN),Electrical,575,11,6325,11,1,2025,11,46,0,6325,17.333333333333332,10.0
2025-11-11,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,11,1,2025,11,46,0,1980,5.666666666666667,5.0
2025-11-11,P002,Valve socket 1/2,Plumbing,40,29,1160,11,1,2025,11,46,0,1160,18.333333333333332,18.0
2025-11-11,P003,Elbow socket 1/2,Plumbing,40,26,1040,11,1,2025,11,46,0,1040,22.666666666666668,22.0
2025-11-11,O001,Caltex 20W50,Oil,1200,4,4800,11,1,2025,11,46,0,4800,4.0,2.0
2025-11-12,E001,13A Plug base (ACL),Electrical,650,12,7800,11,2,2025,12,46,0,7800,21.0,20.0
2025-11-12,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,11,2,2025,12,46,0,5120,16.666666666666668,20.0
2025-11-12,E003,LED 9W pin (GREEN),Electrical,575,30,17250,11,2,2025,12,46,0,17250,17.0,11.0
2025-11-12,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,2,2025,12,46,0,3300,7.0,6.0
2025-11-12,P002,Valve socket 1/2,Plumbing,40,19,760,11,2,2025,12,46,0,760,22.0,29.0
2025-11-12,P003,Elbow socket 1/2,Plumbing,40,9,360,11,2,2025,12,46,0,360,19.0,26.0
2025-11-12,O001,Caltex 20W50,Oil,1200,1,1200,11,2,2025,12,46,0,1200,2.3333333333333335,4.0
2025-11-13,E001,13A Plug base (ACL),Electrical,650,20,13000,11,3,2025,13,46,0,13000,17.333333333333332,12.0
2025-11-13,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,11,3,2025,13,46,0,2880,15.0,16.0
2025-11-13,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,3,2025,13,46,0,3300,8.666666666666666,10.0
2025-11-13,P002,Valve socket 1/2,Plumbing,40,15,600,11,3,2025,13,46,0,600,21.0,19.0
2025-11-13,O001,Caltex 20W50,Oil,1200,6,7200,11,3,2025,13,46,0,7200,3.6666666666666665,1.0
2025-11-14,E001,13A Plug base (ACL),Electrical,650,10,6500,11,4,2025,14,46,0,6500,14.0,20.0
2025-11-14,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,11,4,2025,14,46,0,2880,11.333333333333334,9.0
2025-11-14,E003,LED 9W pin (GREEN),Electrical,575,12,6900,11,4,2025,14,46,0,6900,17.666666666666668,30.0
2025-11-14,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,4,2025,14,46,0,2800,1.0,1.0
2025-11-14,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,4,2025,14,46,0,3300,10.0,10.0
2025-11-14,P002,Valve socket 1/2,Plumbing,40,25,1000,11,4,2025,14,46,0,1000,19.666666666666668,15.0
2025-11-14,O001,Caltex 20W50,Oil,1200,10,12000,11,4,2025,14,46,0,12000,5.666666666666667,6.0
2025-11-15,E001,13A Plug base (ACL),Electrical,650,11,7150,11,5,2025,15,46,1,7150,13.666666666666666,10.0
2025-11-15,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,11,5,2025,15,46,1,5120,11.333333333333334,9.0
2025-11-15,E003,LED 9W pin (GREEN),Electrical,575,15,8625,11,5,2025,15,46,1,8625,19.0,12.0
2025-11-15,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,5,2025,15,46,1,2800,1.0,1.0
2025-11-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,9,2970,11,5,2025,15,46,1,2970,9.666666666666666,10.0
2025-11-15,P002,Valve socket 1/2,Plumbing,40,6,240,11,5,2025,15,46,1,240,15.333333333333334,25.0
2025-11-15,P003,Elbow socket 1/2,Plumbing,40,8,320,11,5,2025,15,46,1,320,14.333333333333334,9.0
2025-11-15,O001,Caltex 20W50,Oil,1200,6,7200,11,5,2025,15,46,1,7200,7.333333333333333,10.0
