date,product_id,product_name,category,unit_price,quantity_sold,revenue,month,day_of_week
2025-06-15,P003,Elbow socket 1/2,Plumbing,40,15,600,6,6
2025-06-15,O001,Caltex 20W50,Oil,1200,5,6000,6,6
2025-06-16,E001,13A Plug base (ACL),Electrical,650,6,3900,6,0
2025-06-16,E002,1 GANG Switch (KEVILTON),Electrical,320,21,6720,6,0
2025-06-16,E003,LED 9W pin (GREEN),Electrical,575,11,6325,6,0
2025-06-16,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,6,0
2025-06-16,P002,Valve socket 1/2,Plumbing,40,23,920,6,0
2025-06-16,P003,Elbow socket 1/2,Plumbing,40,14,560,6,0
2025-06-17,E001,13A Plug base (ACL),Electrical,650,24,15600,6,1
2025-06-17,E003,LED 9W pin (GREEN),Electrical,575,10,5750,6,1
2025-06-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,6,1
2025-06-17,P002,Valve socket 1/2,Plumbing,40,8,320,6,1
2025-06-17,P003,Elbow socket 1/2,Plumbing,40,9,360,6,1
2025-06-17,O001,Caltex 20W50,Oil,1200,4,4800,6,1
2025-06-18,E001,13A Plug base (ACL),Electrical,650,20,13000,6,2
2025-06-18,E002,1 GANG Switch (KEVILTON),Electrical,320,7,2240,6,2
2025-06-18,E003,LED 9W pin (GREEN),Electrical,575,16,9200,6,2
2025-06-18,E004,MCB enclosure 18 way,Electrical,2800,1,2800,6,2
2025-06-18,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,6,2
2025-06-18,P002,Valve socket 1/2,Plumbing,40,13,520,6,2
2025-06-18,P003,Elbow socket 1/2,Plumbing,40,6,240,6,2
2025-06-18,O001,Caltex 20W50,Oil,1200,2,2400,6,2
2025-06-19,E003,LED 9W pin (GREEN),Electrical,575,13,7475,6,3
2025-06-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,6,3
2025-06-19,P002,Valve socket 1/2,Plumbing,40,9,360,6,3
2025-06-19,P003,Elbow socket 1/2,Plumbing,40,23,920,6,3
2025-06-19,O001,Caltex 20W50,Oil,1200,5,6000,6,3
2025-06-20,E001,13A Plug base (ACL),Electrical,650,14,9100,6,4
2025-06-20,E003,LED 9W pin (GREEN),Electrical,575,20,11500,6,4
2025-06-20,E004,MCB enclosure 18 way,Electrical,2800,2,5600,6,4
2025-06-20,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,6,4
2025-06-20,P003,Elbow socket 1/2,Plumbing,40,9,360,6,4
2025-06-20,O001,Caltex 20W50,Oil,1200,3,3600,6,4
2025-06-21,E001,13A Plug base (ACL),Electrical,650,6,3900,6,5
2025-06-21,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,6,5
2025-06-21,E003,LED 9W pin (GREEN),Electrical,575,8,4600,6,5
2025-06-21,E004,MCB enclosure 18 way,Electrical,2800,2,5600,6,5
2025-06-21,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,6,5
2025-06-21,P003,Elbow socket 1/2,Plumbing,40,11,440,6,5
2025-06-21,O001,Caltex 20W50,Oil,1200,2,2400,6,5
2025-06-22,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,6,6
2025-06-22,E003,LED 9W pin (GREEN),Electrical,575,9,5175,6,6
2025-06-22,E004,MCB enclosure 18 way,Electrical,2800,2,5600,6,6
2025-06-22,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,6,6
2025-06-22,P002,Valve socket 1/2,Plumbing,40,25,1000,6,6
2025-06-22,O001,Caltex 20W50,Oil,1200,3,3600,6,6
2025-06-23,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,6,0
2025-06-23,E004,MCB enclosure 18 way,Electrical,2800,2,5600,6,0
2025-06-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,6,0
2025-06-23,P002,Valve socket 1/2,Plumbing,40,17,680,6,0
2025-06-23,P003,Elbow socket 1/2,Plumbing,40,6,240,6,0
2025-06-23,O001,Caltex 20W50,Oil,1200,3,3600,6,0
2025-06-24,E001,13A Plug base (ACL),Electrical,650,7,4550,6,1
2025-06-24,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,6,1
2025-06-24,E003,LED 9W pin (GREEN),Electrical,575,8,4600,6,1
2025-06-24,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,6,1
2025-06-24,P002,Valve socket 1/2,Plumbing,40,16,640,6,1
2025-06-24,P003,Elbow socket 1/2,Plumbing,40,6,240,6,1
2025-06-25,E001,13A Plug base (ACL),Electrical,650,21,13650,6,2
2025-06-25,E002,1 GANG Switch (KEVILTON),Electrical,320,23,7360,6,2
2025-06-25,E003,LED 9W pin (GREEN),Electrical,575,7,4025,6,2
2025-06-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,6,2
2025-06-25,P002,Valve socket 1/2,Plumbing,40,5,200,6,2
2025-06-25,P003,Elbow socket 1/2,Plumbing,40,21,840,6,2
2025-06-25,O001,Caltex 20W50,Oil,1200,6,7200,6,2
2025-06-26,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,6,3
2025-06-26,E003,LED 9W pin (GREEN),Electrical,575,10,5750,6,3
2025-06-26,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,6,3
2025-06-26,P002,Valve socket 1/2,Plumbing,40,17,680,6,3
2025-06-26,P003,Elbow socket 1/2,Plumbing,40,25,1000,6,3
2025-06-26,O001,Caltex 20W50,Oil,1200,2,2400,6,3
2025-06-27,E001,13A Plug base (ACL),Electrical,650,9,5850,6,4
2025-06-27,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,6,4
2025-06-27,E003,LED 9W pin (GREEN),Electrical,575,20,11500,6,4
2025-06-27,E004,MCB enclosure 18 way,Electrical,2800,2,5600,6,4
2025-06-27,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,6,4
2025-06-27,P002,Valve socket 1/2,Plumbing,40,10,400,6,4
2025-06-27,P003,Elbow socket 1/2,Plumbing,40,9,360,6,4
2025-06-27,O001,Caltex 20W50,Oil,1200,2,2400,6,4
2025-06-28,E001,13A Plug base (ACL),Electrical,650,23,14950,6,5
2025-06-28,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,6,5
2025-06-28,E003,LED 9W pin (GREEN),Electrical,575,11,6325,6,5
2025-06-28,E004,MCB enclosure 18 way,Electrical,2800,1,2800,6,5
2025-06-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,6,5
2025-06-28,P002,Valve socket 1/2,Plumbing,40,10,400,6,5
2025-06-28,P003,Elbow socket 1/2,Plumbing,40,24,960,6,5
2025-06-28,O001,Caltex 20W50,Oil,1200,1,1200,6,5
2025-06-29,E001,13A Plug base (ACL),Electrical,650,21,13650,6,6
2025-06-29,E002,1 GANG Switch (KEVILTON),Electrical,320,10,3200,6,6
2025-06-29,E003,LED 9W pin (GREEN),Electrical,575,21,12075,6,6
2025-06-29,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,6,6
2025-06-29,P002,Valve socket 1/2,Plumbing,40,9,360,6,6
2025-06-29,P003,Elbow socket 1/2,Plumbing,40,12,480,6,6
2025-06-29,O001,Caltex 20W50,Oil,1200,4,4800,6,6
2025-06-30,E001,13A Plug base (ACL),Electrical,650,18,11700,6,0
2025-06-30,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,6,0
2025-06-30,E004,MCB enclosure 18 way,Electrical,2800,1,2800,6,0
2025-06-30,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,6,0
2025-06-30,P002,Valve socket 1/2,Plumbing,40,18,720,6,0
2025-06-30,P003,Elbow socket 1/2,Plumbing,40,6,240,6,0
2025-06-30,O001,Caltex 20W50,Oil,1200,3,3600,6,0
2025-07-01,E001,13A Plug base (ACL),Electrical,650,10,6500,7,1
2025-07-01,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,7,1
2025-07-01,E003,LED 9W pin (GREEN),Electrical,575,7,4025,7,1
2025-07-01,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,7,1
2025-07-01,P002,Valve socket 1/2,Plumbing,40,14,560,7,1
2025-07-01,P003,Elbow socket 1/2,Plumbing,40,25,1000,7,1
2025-07-02,E001,13A Plug base (ACL),Electrical,650,10,6500,7,2
2025-07-02,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,7,2
2025-07-02,E003,LED 9W pin (GREEN),Electrical,575,15,8625,7,2
2025-07-02,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,2
2025-07-02,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,7,2
2025-07-02,P002,Valve socket 1/2,Plumbing,40,5,200,7,2
2025-07-02,P003,Elbow socket 1/2,Plumbing,40,16,640,7,2
2025-07-02,O001,Caltex 20W50,Oil,1200,2,2400,7,2
2025-07-03,E001,13A Plug base (ACL),Electrical,650,22,14300,7,3
2025-07-03,E003,LED 9W pin (GREEN),Electrical,575,5,2875,7,3
2025-07-03,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,3
2025-07-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,7,3
2025-07-03,P002,Valve socket 1/2,Plumbing,40,18,720,7,3
2025-07-03,P003,Elbow socket 1/2,Plumbing,40,11,440,7,3
2025-07-03,O001,Caltex 20W50,Oil,1200,2,2400,7,3
2025-07-04,E001,13A Plug base (ACL),Electrical,650,13,8450,7,4
2025-07-04,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,7,4
2025-07-04,E003,LED 9W pin (GREEN),Electrical,575,16,9200,7,4
2025-07-04,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,4
2025-07-04,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,7,4
2025-07-04,P002,Valve socket 1/2,Plumbing,40,7,280,7,4
2025-07-04,P003,Elbow socket 1/2,Plumbing,40,11,440,7,4
2025-07-05,E001,13A Plug base (ACL),Electrical,650,15,9750,7,5
2025-07-05,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,7,5
2025-07-05,E003,LED 9W pin (GREEN),Electrical,575,17,9775,7,5
2025-07-05,P002,Valve socket 1/2,Plumbing,40,20,800,7,5
2025-07-05,P003,Elbow socket 1/2,Plumbing,40,20,800,7,5
2025-07-06,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,7,6
2025-07-06,E003,LED 9W pin (GREEN),Electrical,575,10,5750,7,6
2025-07-06,P002,Valve socket 1/2,Plumbing,40,13,520,7,6
2025-07-06,P003,Elbow socket 1/2,Plumbing,40,17,680,7,6
2025-07-06,O001,Caltex 20W50,Oil,1200,4,4800,7,6
2025-07-07,E001,13A Plug base (ACL),Electrical,650,6,3900,7,0
2025-07-07,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,7,0
2025-07-07,E003,LED 9W pin (GREEN),Electrical,575,15,8625,7,0
2025-07-07,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,7,0
2025-07-07,P003,Elbow socket 1/2,Plumbing,40,10,400,7,0
2025-07-07,O001,Caltex 20W50,Oil,1200,4,4800,7,0
2025-07-08,E001,13A Plug base (ACL),Electrical,650,22,14300,7,1
2025-07-08,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,7,1
2025-07-08,E003,LED 9W pin (GREEN),Electrical,575,22,12650,7,1
2025-07-08,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,1
2025-07-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,7,1
2025-07-08,P002,Valve socket 1/2,Plumbing,40,5,200,7,1
2025-07-08,P003,Elbow socket 1/2,Plumbing,40,18,720,7,1
2025-07-08,O001,Caltex 20W50,Oil,1200,6,7200,7,1
2025-07-09,E001,13A Plug base (ACL),Electrical,650,19,12350,7,2
2025-07-09,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,2
2025-07-09,P002,Valve socket 1/2,Plumbing,40,20,800,7,2
2025-07-09,P003,Elbow socket 1/2,Plumbing,40,22,880,7,2
2025-07-10,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,7,3
2025-07-10,E003,LED 9W pin (GREEN),Electrical,575,10,5750,7,3
2025-07-10,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,7,3
2025-07-10,P002,Valve socket 1/2,Plumbing,40,21,840,7,3
2025-07-10,P003,Elbow socket 1/2,Plumbing,40,8,320,7,3
2025-07-10,O001,Caltex 20W50,Oil,1200,1,1200,7,3
2025-07-11,E001,13A Plug base (ACL),Electrical,650,15,9750,7,4
2025-07-11,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,7,4
2025-07-11,E003,LED 9W pin (GREEN),Electrical,575,6,3450,7,4
2025-07-11,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,7,4
2025-07-11,P003,Elbow socket 1/2,Plumbing,40,20,800,7,4
2025-07-11,O001,Caltex 20W50,Oil,1200,3,3600,7,4
2025-07-12,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,7,5
2025-07-12,E003,LED 9W pin (GREEN),Electrical,575,24,13800,7,5
2025-07-12,P002,Valve socket 1/2,Plumbing,40,23,920,7,5
2025-07-12,P003,Elbow socket 1/2,Plumbing,40,12,480,7,5
2025-07-12,O001,Caltex 20W50,Oil,1200,7,8400,7,5
2025-07-13,E001,13A Plug base (ACL),Electrical,650,16,10400,7,6
2025-07-13,E002,1 GANG Switch (KEVILTON),Electrical,320,7,2240,7,6
2025-07-13,E003,LED 9W pin (GREEN),Electrical,575,15,8625,7,6
2025-07-13,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,6
2025-07-13,P002,Valve socket 1/2,Plumbing,40,24,960,7,6
2025-07-14,E001,13A Plug base (ACL),Electrical,650,9,5850,7,0
2025-07-14,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,7,0
2025-07-14,E003,LED 9W pin (GREEN),Electrical,575,9,5175,7,0
2025-07-14,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,0
2025-07-14,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,7,0
2025-07-14,P002,Valve socket 1/2,Plumbing,40,8,320,7,0
2025-07-14,P003,Elbow socket 1/2,Plumbing,40,9,360,7,0
2025-07-14,O001,Caltex 20W50,Oil,1200,4,4800,7,0
2025-07-15,E001,13A Plug base (ACL),Electrical,650,6,3900,7,1
2025-07-15,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,7,1
2025-07-15,E003,LED 9W pin (GREEN),Electrical,575,22,12650,7,1
2025-07-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,7,1
2025-07-15,P002,Valve socket 1/2,Plumbing,40,15,600,7,1
2025-07-15,P003,Elbow socket 1/2,Plumbing,40,6,240,7,1
2025-07-15,O001,Caltex 20W50,Oil,1200,8,9600,7,1
2025-07-16,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,7,2
2025-07-16,E003,LED 9W pin (GREEN),Electrical,575,6,3450,7,2
2025-07-16,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,2
2025-07-16,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,7,2
2025-07-16,P003,Elbow socket 1/2,Plumbing,40,23,920,7,2
2025-07-16,O001,Caltex 20W50,Oil,1200,6,7200,7,2
2025-07-17,E001,13A Plug base (ACL),Electrical,650,5,3250,7,3
2025-07-17,E002,1 GANG Switch (KEVILTON),Electrical,320,7,2240,7,3
2025-07-17,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,3
2025-07-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,7,3
2025-07-17,P002,Valve socket 1/2,Plumbing,40,5,200,7,3
2025-07-17,P003,Elbow socket 1/2,Plumbing,40,18,720,7,3
2025-07-17,O001,Caltex 20W50,Oil,1200,7,8400,7,3
2025-07-18,E001,13A Plug base (ACL),Electrical,650,17,11050,7,4
2025-07-18,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,7,4
2025-07-18,E003,LED 9W pin (GREEN),Electrical,575,23,13225,7,4
2025-07-18,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,7,4
2025-07-18,P002,Valve socket 1/2,Plumbing,40,24,960,7,4
2025-07-18,P003,Elbow socket 1/2,Plumbing,40,7,280,7,4
2025-07-18,O001,Caltex 20W50,Oil,1200,4,4800,7,4
2025-07-19,E001,13A Plug base (ACL),Electrical,650,16,10400,7,5
2025-07-19,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,7,5
2025-07-19,E003,LED 9W pin (GREEN),Electrical,575,21,12075,7,5
2025-07-19,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,5
2025-07-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,7,5
2025-07-19,P002,Valve socket 1/2,Plumbing,40,17,680,7,5
2025-07-19,P003,Elbow socket 1/2,Plumbing,40,10,400,7,5
2025-07-20,E001,13A Plug base (ACL),Electrical,650,9,5850,7,6
2025-07-20,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,7,6
2025-07-20,E003,LED 9W pin (GREEN),Electrical,575,22,12650,7,6
2025-07-20,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,7,6
2025-07-20,P002,Valve socket 1/2,Plumbing,40,22,880,7,6
2025-07-21,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,7,0
2025-07-21,E003,LED 9W pin (GREEN),Electrical,575,5,2875,7,0
2025-07-21,P003,Elbow socket 1/2,Plumbing,40,7,280,7,0
2025-07-22,E001,13A Plug base (ACL),Electrical,650,10,6500,7,1
2025-07-22,E002,1 GANG Switch (KEVILTON),Electrical,320,17,5440,7,1
2025-07-22,E003,LED 9W pin (GREEN),Electrical,575,19,10925,7,1
2025-07-22,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,1
2025-07-22,P002,Valve socket 1/2,Plumbing,40,17,680,7,1
2025-07-22,P003,Elbow socket 1/2,Plumbing,40,15,600,7,1
2025-07-22,O001,Caltex 20W50,Oil,1200,4,4800,7,1
2025-07-23,E001,13A Plug base (ACL),Electrical,650,8,5200,7,2
2025-07-23,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,7,2
2025-07-23,E003,LED 9W pin (GREEN),Electrical,575,19,10925,7,2
2025-07-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,7,2
2025-07-23,P002,Valve socket 1/2,Plumbing,40,15,600,7,2
2025-07-23,P003,Elbow socket 1/2,Plumbing,40,25,1000,7,2
2025-07-23,O001,Caltex 20W50,Oil,1200,5,6000,7,2
2025-07-24,E001,13A Plug base (ACL),Electrical,650,7,4550,7,3
2025-07-24,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,7,3
2025-07-24,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,7,3
2025-07-24,P002,Valve socket 1/2,Plumbing,40,22,880,7,3
2025-07-24,O001,Caltex 20W50,Oil,1200,2,2400,7,3
2025-07-25,E001,13A Plug base (ACL),Electrical,650,8,5200,7,4
2025-07-25,E002,1 GANG Switch (KEVILTON),Electrical,320,7,2240,7,4
2025-07-25,E003,LED 9W pin (GREEN),Electrical,575,23,13225,7,4
2025-07-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,7,4
2025-07-25,P002,Valve socket 1/2,Plumbing,40,25,1000,7,4
2025-07-25,P003,Elbow socket 1/2,Plumbing,40,25,1000,7,4
2025-07-25,O001,Caltex 20W50,Oil,1200,1,1200,7,4
2025-07-26,E001,13A Plug base (ACL),Electrical,650,16,10400,7,5
2025-07-26,E003,LED 9W pin (GREEN),Electrical,575,9,5175,7,5
2025-07-26,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,7,5
2025-07-26,P003,Elbow socket 1/2,Plumbing,40,5,200,7,5
2025-07-27,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,7,6
2025-07-27,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,7,6
2025-07-27,P002,Valve socket 1/2,Plumbing,40,13,520,7,6
2025-07-27,P003,Elbow socket 1/2,Plumbing,40,25,1000,7,6
2025-07-27,O001,Caltex 20W50,Oil,1200,8,9600,7,6
2025-07-28,E001,13A Plug base (ACL),Electrical,650,15,9750,7,0
2025-07-28,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,7,0
2025-07-28,E003,LED 9W pin (GREEN),Electrical,575,14,8050,7,0
2025-07-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,7,0
2025-07-28,P002,Valve socket 1/2,Plumbing,40,13,520,7,0
2025-07-28,P003,Elbow socket 1/2,Plumbing,40,12,480,7,0
2025-07-28,O001,Caltex 20W50,Oil,1200,7,8400,7,0
2025-07-29,E001,13A Plug base (ACL),Electrical,650,5,3250,7,1
2025-07-29,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,7,1
2025-07-29,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,1
2025-07-29,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,7,1
2025-07-29,P002,Valve socket 1/2,Plumbing,40,13,520,7,1
2025-07-29,P003,Elbow socket 1/2,Plumbing,40,6,240,7,1
2025-07-29,O001,Caltex 20W50,Oil,1200,6,7200,7,1
2025-07-30,E001,13A Plug base (ACL),Electrical,650,18,11700,7,2
2025-07-30,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,7,2
2025-07-30,E003,LED 9W pin (GREEN),Electrical,575,9,5175,7,2
2025-07-30,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,2
2025-07-30,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,7,2
2025-07-30,P002,Valve socket 1/2,Plumbing,40,5,200,7,2
2025-07-30,P003,Elbow socket 1/2,Plumbing,40,9,360,7,2
2025-07-30,O001,Caltex 20W50,Oil,1200,5,6000,7,2
2025-07-31,E001,13A Plug base (ACL),Electrical,650,11,7150,7,3
2025-07-31,E002,1 GANG Switch (KEVILTON),Electrical,320,21,6720,7,3
2025-07-31,E003,LED 9W pin (GREEN),Electrical,575,11,6325,7,3
2025-07-31,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,3
2025-07-31,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,7,3
2025-07-31,P002,Valve socket 1/2,Plumbing,40,12,480,7,3
2025-07-31,P003,Elbow socket 1/2,Plumbing,40,17,680,7,3
2025-07-31,O001,Caltex 20W50,Oil,1200,6,7200,7,3
2025-08-01,E001,13A Plug base (ACL),Electrical,650,19,12350,8,4
2025-08-01,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,8,4
2025-08-01,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,4
2025-08-01,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,8,4
2025-08-01,P002,Valve socket 1/2,Plumbing,40,11,440,8,4
2025-08-01,P003,Elbow socket 1/2,Plumbing,40,9,360,8,4
2025-08-01,O001,Caltex 20W50,Oil,1200,3,3600,8,4
2025-08-02,E001,13A Plug base (ACL),Electrical,650,12,7800,8,5
2025-08-02,E003,LED 9W pin (GREEN),Electrical,575,11,6325,8,5
2025-08-02,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,5
2025-08-02,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,8,5
2025-08-02,P003,Elbow socket 1/2,Plumbing,40,8,320,8,5
2025-08-02,O001,Caltex 20W50,Oil,1200,2,2400,8,5
2025-08-03,E001,13A Plug base (ACL),Electrical,650,16,10400,8,6
2025-08-03,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,6
2025-08-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,8,6
2025-08-03,P002,Valve socket 1/2,Plumbing,40,7,280,8,6
2025-08-03,P003,Elbow socket 1/2,Plumbing,40,7,280,8,6
2025-08-03,O001,Caltex 20W50,Oil,1200,5,6000,8,6
2025-08-04,E002,1 GANG Switch (KEVILTON),Electrical,320,23,7360,8,0
2025-08-04,E003,LED 9W pin (GREEN),Electrical,575,12,6900,8,0
2025-08-04,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,0
2025-08-04,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,8,0
2025-08-04,P002,Valve socket 1/2,Plumbing,40,8,320,8,0
2025-08-04,P003,Elbow socket 1/2,Plumbing,40,17,680,8,0
2025-08-04,O001,Caltex 20W50,Oil,1200,4,4800,8,0
2025-08-05,E001,13A Plug base (ACL),Electrical,650,22,14300,8,1
2025-08-05,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,8,1
2025-08-05,E003,LED 9W pin (GREEN),Electrical,575,14,8050,8,1
2025-08-05,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,1
2025-08-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,8,1
2025-08-05,P002,Valve socket 1/2,Plumbing,40,18,720,8,1
2025-08-05,P003,Elbow socket 1/2,Plumbing,40,23,920,8,1
2025-08-05,O001,Caltex 20W50,Oil,1200,6,7200,8,1
2025-08-06,E001,13A Plug base (ACL),Electrical,650,10,6500,8,2
2025-08-06,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,8,2
2025-08-06,E003,LED 9W pin (GREEN),Electrical,575,21,12075,8,2
2025-08-06,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,8,2
2025-08-06,P002,Valve socket 1/2,Plumbing,40,7,280,8,2
2025-08-06,P003,Elbow socket 1/2,Plumbing,40,7,280,8,2
2025-08-06,O001,Caltex 20W50,Oil,1200,1,1200,8,2
2025-08-07,E001,13A Plug base (ACL),Electrical,650,6,3900,8,3
2025-08-07,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,8,3
2025-08-07,E003,LED 9W pin (GREEN),Electrical,575,15,8625,8,3
2025-08-07,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,8,3
2025-08-07,P002,Valve socket 1/2,Plumbing,40,11,440,8,3
2025-08-07,P003,Elbow socket 1/2,Plumbing,40,10,400,8,3
2025-08-08,E001,13A Plug base (ACL),Electrical,650,12,7800,8,4
2025-08-08,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,8,4
2025-08-08,E003,LED 9W pin (GREEN),Electrical,575,9,5175,8,4
2025-08-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,8,4
2025-08-08,P002,Valve socket 1/2,Plumbing,40,18,720,8,4
2025-08-08,P003,Elbow socket 1/2,Plumbing,40,20,800,8,4
2025-08-08,O001,Caltex 20W50,Oil,1200,3,3600,8,4
2025-08-09,E001,13A Plug base (ACL),Electrical,650,17,11050,8,5
2025-08-09,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,8,5
2025-08-09,E003,LED 9W pin (GREEN),Electrical,575,10,5750,8,5
2025-08-09,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,8,5
2025-08-09,P002,Valve socket 1/2,Plumbing,40,22,880,8,5
2025-08-09,P003,Elbow socket 1/2,Plumbing,40,18,720,8,5
2025-08-09,O001,Caltex 20W50,Oil,1200,4,4800,8,5
2025-08-10,E001,13A Plug base (ACL),Electrical,650,14,9100,8,6
2025-08-10,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,6
2025-08-10,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,8,6
2025-08-10,P002,Valve socket 1/2,Plumbing,40,18,720,8,6
2025-08-10,P003,Elbow socket 1/2,Plumbing,40,18,720,8,6
